RunTime,ExecutableName
2024-02-02 16:00:58,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2024-01-31 13:50:25,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2024-02-12 04:40:13,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSERVICE.EXE
2024-02-05 03:39:44,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSERVICE.EXE
2024-02-02 23:57:04,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSERVICE.EXE
2024-01-31 13:49:38,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSERVICE.EXE
2024-02-12 04:40:13,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSYSTRAY.EXE
2024-02-11 03:54:42,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSYSTRAY.EXE
2024-02-05 03:39:44,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSYSTRAY.EXE
2024-02-05 03:33:05,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSYSTRAY.EXE
2024-02-02 23:57:04,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSYSTRAY.EXE
2024-01-31 13:49:38,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SECURITYHEALTHSYSTRAY.EXE
2024-02-11 03:46:57,\VOLUME{01da548a92ca424f-2492e71d}\PROGRAM FILES (X86)\GOOGLE\UPDATE\INSTALL\{234214ED-05DA-4F9A-A91E-15DA336527CF}\CR_C3A44.TMP\SETUP.EXE
2024-02-11 03:46:43,\VOLUME{01da548a92ca424f-2492e71d}\PROGRAM FILES (X86)\GOOGLE\UPDATE\INSTALL\{234214ED-05DA-4F9A-A91E-15DA336527CF}\CR_C3A44.TMP\SETUP.EXE
2024-02-11 03:46:57,\VOLUME{01da548a92ca424f-2492e71d}\PROGRAM FILES (X86)\GOOGLE\UPDATE\INSTALL\{234214ED-05DA-4F9A-A91E-15DA336527CF}\CR_C3A44.TMP\SETUP.EXE
2024-02-11 03:46:43,\VOLUME{01da548a92ca424f-2492e71d}\PROGRAM FILES (X86)\GOOGLE\UPDATE\INSTALL\{234214ED-05DA-4F9A-A91E-15DA336527CF}\CR_C3A44.TMP\SETUP.EXE
2024-02-12 04:41:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SGRMBROKER.EXE
2024-02-11 03:55:31,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SGRMBROKER.EXE
2024-02-05 03:41:26,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SGRMBROKER.EXE
2024-02-05 03:34:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SGRMBROKER.EXE
2024-02-02 23:57:56,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SGRMBROKER.EXE
2024-01-31 12:21:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SGRMBROKER.EXE
2024-02-12 04:45:21,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2024-02-11 04:01:11,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2024-02-02 16:24:54,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\SHELLEXPERIENCEHOST_CW5N1H2TXYEWY\SHELLEXPERIENCEHOST.EXE
2024-02-12 04:44:35,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SIHCLIENT.EXE
2024-02-05 03:33:05,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SIHCLIENT.EXE
2024-02-12 04:50:13,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-02-12 04:40:13,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-02-05 03:49:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-02-05 03:39:44,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-02-05 03:33:05,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-02-02 23:57:04,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-01-31 13:43:08,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SMARTSCREEN.EXE
2024-02-12 04:45:35,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-02-12 04:40:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-02-11 03:55:31,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-02-04 19:03:54,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-02-05 03:49:33,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-02-05 03:47:15,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-02-05 03:43:58,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-02-05 03:41:27,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SPPSVC.EXE
2024-02-12 04:40:02,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-02-11 03:53:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-02-11 03:45:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-02-05 03:39:31,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-02-05 03:32:53,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-02-02 16:23:20,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-02-02 23:56:52,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-01-31 13:48:26,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST_CW5N1H2TXYEWY\STARTMENUEXPERIENCEHOST.EXE
2024-02-12 05:05:08,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:54:10,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:45:35,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:40:46,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:53:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:49:15,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:46:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:56:27,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:40:03,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:55:41,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:26:39,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 13:47:07,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:40:18,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:45:55,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:35:04,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:40:13,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:33:05,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 16:23:34,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:54:41,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:50:22,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:49:12,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:49:46,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:39:55,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:36:49,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:56:02,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-03 00:07:04,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:54:41,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:41:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:55:31,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:41:26,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:34:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 23:57:56,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 12:21:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 05:03:07,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:46:29,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 04:03:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:54:44,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-04 19:01:50,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 16:23:22,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:55:32,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:10:59,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:41:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:55:30,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:46:21,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:40:14,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:33:15,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 16:20:46,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 12:27:54,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:58:30,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:47:27,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:47:25,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:36:35,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 23:58:55,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 12:34:55,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:40:02,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:45:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:41:31,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:33:07,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:58:05,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 12:21:38,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:41:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:40:15,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:33:14,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 16:20:46,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 12:21:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 05:05:07,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 05:10:18,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:50:13,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:49:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:57:21,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 13:48:13,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:56:13,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:40:02,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:55:30,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:51:33,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:45:53,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:41:31,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:36:35,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:33:07,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:54:40,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:40:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:53:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:45:37,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:32:53,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 16:20:47,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:58:20,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 12:21:20,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 05:10:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:55:11,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:49:25,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 04:01:10,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-04 18:57:07,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:54:10,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:48:02,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 23:58:55,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 13:48:29,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:50:23,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:59:22,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 16:25:30,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 16:20:47,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 05:10:00,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-12 04:49:25,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-05 03:49:46,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:52:53,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:32:30,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:22:53,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 13:48:13,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-01-31 13:16:05,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-11 03:54:34,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-04 19:02:35,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 16:23:10,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-02-02 15:58:20,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\IMMERSIVECONTROLPANEL\SYSTEMSETTINGS.EXE
2024-02-12 05:10:09,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-02-12 05:00:31,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-02-12 04:57:42,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-02-12 04:54:40,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-02-12 04:45:01,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-02-12 04:41:02,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-02-11 04:04:28,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-02-11 03:54:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-02-12 04:41:34,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\TASKMGR.EXE
2024-02-02 23:57:00,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE
2024-01-31 13:43:46,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\INPUTAPP\TEXTINPUTHOST.EXE
2024-02-11 03:58:48,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\TEXTINPUTHOST.EXE
2024-02-05 03:39:46,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\TEXTINPUTHOST.EXE
2024-02-05 03:36:40,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\TEXTINPUTHOST.EXE
2024-02-12 04:54:41,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3989_NONE_7DDB45627CB30E03\TIWORKER.EXE
2024-02-11 03:53:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3989_NONE_7DDB45627CB30E03\TIWORKER.EXE
2024-02-11 03:45:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3989_NONE_7DDB45627CB30E03\TIWORKER.EXE
2024-02-05 03:47:24,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3989_NONE_7DDB45627CB30E03\TIWORKER.EXE
2024-02-12 04:54:41,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-02-11 03:53:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-02-11 03:45:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-02-05 03:44:02,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-02-05 03:36:41,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-02-05 03:32:53,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-02-02 15:55:35,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-02-03 00:07:03,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-02-12 04:40:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\OOBE\USEROOBEBROKER.EXE
2024-02-11 03:55:02,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\OOBE\USEROOBEBROKER.EXE
2024-02-11 03:49:15,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\OOBE\USEROOBEBROKER.EXE
2024-02-05 03:36:07,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\OOBE\USEROOBEBROKER.EXE
2024-02-02 15:58:20,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\OOBE\USEROOBEBROKER.EXE
2024-01-31 13:46:14,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\OOBE\USEROOBEBROKER.EXE
2024-02-12 04:54:10,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\USOCLIENT.EXE
2024-02-02 23:57:39,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WEVTUTIL.EXE
