Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,EndTime,DurationMs
414,2024-02-02 15:07:34,Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,517,2024-02-03 00:07:00,660008
415,2024-02-02 15:07:34,rundll32.exe,,05/02/2031 06:41:35 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,192,2024-02-03 00:00:00,239998
416,2024-02-02 15:07:34,microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,518,2024-02-03 00:01:00,300000
417,2024-02-02 15:07:34,Microsoft.MicrosoftEdge_44.19041.1.0_neutral__8wekyb3d8bbwe!MicrosoftEdge!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,519,2024-02-02 23:58:00,119998
418,2024-02-02 15:07:34,Microsoft.Windows.ContentDeliveryManager_10.0.19041.1_neutral_neutral_cw5n1h2txyewy!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,258,2024-02-03 00:01:33,213063
419,2024-02-02 15:07:34,svchost.exe,[LocalService] [LicenseManager],07/18/2037 06:45:20 +00:00,LocalService,S-1-5-19,,6,220,2024-02-03 00:07:00,660008
420,2024-02-02 15:07:34,SearchIndexer.exe,,08/27/1997 19:32:06 +00:00,LocalSystem,S-1-5-18,,4,209,2024-02-03 00:07:00,660008
421,2024-02-02 15:07:34,MemCompression,,01/01/1970 00:00:00 +00:00,LocalSystem,S-1-5-18,,4,228,2024-02-03 00:07:00,660008
422,2024-02-02 15:07:34,Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,520,2024-02-03 00:07:00,660008
423,2024-02-02 15:07:34,svchost.exe,[wsappx] [ClipSVC],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,79,2024-02-03 00:05:00,420035
424,2024-02-02 15:07:34,OneDrive.exe,,09/23/2000 21:33:31 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,521,2024-02-03 00:07:00,600007
425,2024-02-02 15:07:34,setup.exe,,02/01/2024 01:39:31 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,522,2024-02-02 23:59:00,120015
426,2024-02-02 15:07:34,Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c!App!SkypeApp.exe!2019/09/26:20:54:33!0!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,523,2024-02-02 23:58:00,59997
427,2024-02-02 15:07:34,Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,524,2024-02-03 00:01:00,239999
428,2024-02-02 15:07:34,UsoClient.exe,,07/28/2095 08:39:55 +00:00,LocalSystem,S-1-5-18,,4,234,2024-02-02 23:59:00,120015
429,2024-02-02 15:07:34,AppHostRegistrationVerifier.exe,,05/13/1981 15:07:32 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,525,2024-02-03 00:01:00,120020
430,2024-02-02 15:07:34,WmiPrvSE.exe,,01/15/2087 12:07:03 +00:00,LocalSystem,S-1-5-18,,4,69,2024-02-03 00:07:00,600007
431,2024-02-02 15:07:34,NcsiUwpApp_1000.19041.1.0_neutral_neutral_8wekyb3d8bbwe!App!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,526,2024-02-02 23:59:00,120015
432,2024-02-02 15:07:34,Microsoft.SharePoint.exe,,06/21/2040 10:44:55 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,527,2024-02-03 00:06:00,540004
433,2024-02-02 15:07:34,OneDrive.exe,,04/03/1981 17:12:31 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,528,2024-02-02 23:58:00,59997
434,2024-02-02 15:07:34,Microsoft.XboxGameOverlay_1.46.11001.0_x64__8wekyb3d8bbwe!App!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,529,2024-02-02 23:59:00,120015
435,2024-02-02 15:07:34,svchost.exe,[wusvcs] [WaaSMedicSvc],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,241,2024-02-03 00:04:00,360002
436,2024-02-02 15:07:34,MicrosoftEdgeUpdateSetup_X86_1.3.183.29.exe,,01/27/2024 19:04:38 +00:00,LocalSystem,S-1-5-18,,4,530,2024-02-03 00:01:00,60002
437,2024-02-02 15:07:34,Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c!App!SkypeApp.exe!2019/09/26:20:54:33!0!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,523,2024-02-03 00:00:00,119979
438,2024-02-02 15:07:34,NcsiUwpApp_1000.19041.1.0_neutral_neutral_8wekyb3d8bbwe!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,531,2024-02-02 23:59:00,120015
439,2024-02-02 15:07:34,Microsoft.XboxApp_48.49.31001.0_x64__8wekyb3d8bbwe!Microsoft.XboxApp!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,532,2024-02-02 23:59:00,120015
440,2024-02-02 15:07:34,TiWorker.exe,,10/19/2017 22:47:14 +00:00,LocalSystem,S-1-5-18,,4,201,2024-02-03 00:05:00,480021
441,2024-02-02 15:07:34,svchost.exe,[swprv],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,231,2024-02-03 00:07:00,60003
442,2024-02-02 15:07:34,wevtutil.exe,,03/08/1978 06:46:41 +00:00,LocalSystem,S-1-5-18,,4,533,2024-02-02 23:58:00,59997
443,2024-02-02 15:07:34,MsMpEng.exe,,05/09/1976 16:18:43 +00:00,LocalSystem,S-1-5-18,,4,534,2024-02-03 00:07:00,600007
444,2024-02-02 15:07:34,Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy!App!StartMenuExperienceHost.exe!1986/05/08:11:16:15!c4877!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,505,2024-02-02 23:58:00,59997
445,2024-02-02 15:07:34,Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy!CortanaUI!SearchApp.exe!1976/03/12:13:36:08!30189a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,509,2024-02-02 23:58:00,59997
446,2024-02-02 15:07:34,svchost.exe,,07/18/2037 06:45:20 +00:00,NetworkService,S-1-5-20,,10,77,2024-02-03 00:00:00,119979
447,2024-02-02 15:07:34,TrustedInstaller.exe,,01/16/2083 01:50:19 +00:00,LocalSystem,S-1-5-18,,4,30,2024-02-03 00:05:00,480021
448,2024-02-02 15:07:34,ApplicationFrameHost.exe,,02/06/2061 18:07:29 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,487,2024-02-03 00:07:00,600007
449,2024-02-02 15:07:34,MicrosoftWindows.Client.CBS_120.2202.130.0_x64__cw5n1h2txyewy!InputApp!TextInputHost.exe!2020/04/03:01:21:27!11c1c!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,516,2024-02-03 00:07:00,600007
450,2024-02-02 15:07:34,UserOOBEBroker.exe,,05/25/2068 14:22:37 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,535,2024-02-03 00:04:00,393064
451,2024-02-02 15:07:34,mofcomp.exe,,07/30/2002 20:44:33 +00:00,LocalSystem,S-1-5-18,,4,75,2024-02-02 23:58:00,59997
452,2024-02-02 15:07:34,conhost.exe,,12/12/2048 06:47:45 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,62,2024-02-02 23:58:00,59997
453,2024-02-02 15:07:34,svchost.exe,[netsvcs] [TroubleshootingSvc],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,245,2024-02-02 23:59:00,120015
454,2024-02-02 15:07:34,OneDriveSetup.exe,,03/05/2085 05:30:25 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,536,2024-02-02 23:58:00,59997
455,2024-02-02 15:07:34,conhost.exe,,12/12/2048 06:47:45 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,62,2024-02-02 23:58:00,59997
456,2024-02-02 15:07:34,FileCoAuth.exe,,09/04/1976 00:39:52 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,537,2024-02-02 23:58:00,59997
457,2024-02-02 15:07:34,MicrosoftEdge_X64_121.0.2277.98.exe,,02/01/2024 01:39:31 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,538,2024-02-02 23:59:00,120015
458,2024-02-02 15:07:34,svchost.exe,[NetworkService],07/18/2037 06:45:20 +00:00,NetworkService,S-1-5-20,,10,216,2024-02-02 23:59:00,120015
459,2024-02-02 15:07:34,svchost.exe,[LocalService] [BthAvctpSvc],07/18/2037 06:45:20 +00:00,LocalService,S-1-5-19,,6,539,2024-02-03 00:07:00,600007
460,2024-02-02 15:07:34,MicrosoftEdgeWebview2Setup.exe,,10/19/2023 18:55:57 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,540,2024-02-02 23:59:00,120015
461,2024-02-02 15:07:34,Microsoft.XboxApp_48.49.31001.0_x64__8wekyb3d8bbwe!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,541,2024-02-03 00:00:00,179997
462,2024-02-02 15:07:34,MpRecovery.exe,,07/06/1970 10:07:44 +00:00,LocalSystem,S-1-5-18,,4,542,2024-02-02 23:58:00,59997
463,2024-02-02 15:07:34,mscorsvw.exe,,11/24/2019 08:18:12 +00:00,LocalSystem,S-1-5-18,,4,543,2024-02-02 23:59:00,120015
464,2024-02-02 15:07:34,svchost.exe,[LocalServiceAndNoImpersonation] [SSDPSRV],07/18/2037 06:45:20 +00:00,LocalService,S-1-5-19,,6,238,2024-02-03 00:07:00,600007
465,2024-02-02 15:07:34,Microsoft.XboxGameOverlay_1.46.11001.0_x64__8wekyb3d8bbwe!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,544,2024-02-03 00:00:00,179997
466,2024-02-02 15:07:34,svchost.exe,[netsvcs] [BITS],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,232,2024-02-03 00:01:00,239999
467,2024-02-02 15:07:34,svchost.exe,[netsvcs] [wisvc],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,229,2024-02-03 00:07:00,600007
468,2024-02-02 15:07:34,SecurityHealthSystray.exe,,10/20/2063 04:09:57 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,545,2024-02-03 00:07:00,513084
469,2024-02-02 15:07:34,SgrmBroker.exe,,03/05/2041 18:12:13 +00:00,LocalSystem,S-1-5-18,,4,235,2024-02-03 00:07:00,600007
470,2024-02-02 15:07:34,MicrosoftEdgeUpdateSetup_X86_1.3.183.29.exe,,01/27/2024 19:04:38 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,530,2024-02-03 00:03:00,60018
471,2024-02-02 15:07:34,NisSrv.exe,,01/03/2105 14:30:56 +00:00,LocalService,S-1-5-19,,6,546,2024-02-03 00:07:00,600007
472,2024-02-02 15:07:34,MicrosoftEdgeUpdate.exe,,10/19/2023 18:53:30 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,256,2024-02-03 00:03:00,300048
473,2024-02-02 15:07:34,smartscreen.exe,,02/11/1999 08:10:36 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,547,2024-02-03 00:04:00,420004
474,2024-02-02 15:07:34,svchost.exe,[netsvcs] [UsoSvc],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,239,2024-02-03 00:07:00,600007
475,2024-02-02 15:07:34,MpSigStub.exe,,09/29/2037 02:13:33 +00:00,LocalSystem,S-1-5-18,,4,548,2024-02-02 23:58:00,59997
476,2024-02-02 15:07:34,Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe!Microsoft.MicrosoftOfficeHub!WWAHost.exe!2008/06/09:04:53:54!f5b71!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,549,2024-02-02 23:59:00,60018
477,2024-02-02 15:07:34,FileSyncConfig.exe,,03/05/2061 21:18:57 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,550,2024-02-02 23:58:00,59997
478,2024-02-02 15:07:34,setup.exe,,01/16/2024 22:50:41 +00:00,LocalSystem,S-1-5-18,,4,551,2024-02-03 00:00:00,59982
479,2024-02-02 15:07:34,MicrosoftEdgeUpdate.exe,,10/19/2023 18:53:30 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,256,2024-02-02 23:58:00,59997
480,2024-02-02 15:07:34,Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,552,2024-02-02 23:59:00,120015
481,2024-02-02 15:07:34,UpdatePlatform.amd64fre.exe,,11/07/2023 00:33:16 +00:00,LocalSystem,S-1-5-18,,4,553,2024-02-02 23:58:00,59997
482,2024-02-02 15:07:34,MusNotificationUx.exe,,04/10/1984 18:48:13 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,554,2024-02-02 23:59:00,120015
483,2024-02-02 15:07:34,Microsoft.WindowsAlarms_10.1906.2182.0_x64__8wekyb3d8bbwe!App!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,555,2024-02-02 23:59:00,120015
484,2024-02-02 15:07:34,cmd.exe,,06/08/1986 12:13:58 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,556,2024-02-02 23:58:00,59997
485,2024-02-02 15:07:34,Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy!App!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,557,2024-02-03 00:01:00,180002
486,2024-02-02 15:07:34,Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe!Microsoft.MicrosoftOfficeHub!WWAHost.exe!2008/06/09:04:53:54!f5b71!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,549,2024-02-03 00:00:00,120000
487,2024-02-02 15:07:34,Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,558,2024-02-03 00:01:00,180002
488,2024-02-02 15:07:34,svchost.exe,[netsvcs] [PushToInstall],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,260,2024-02-03 00:00:00,120000
489,2024-02-02 15:07:34,dllhost.exe,,06/11/2051 20:24:12 +00:00,NetworkService,S-1-5-20,,10,179,2024-02-03 00:00:00,120000
490,2024-02-02 15:07:34,Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe!Microsoft.MicrosoftOfficeHub!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,483,2024-02-03 00:00:00,120000
491,2024-02-02 15:07:34,DeviceCensus.exe,,04/21/1988 13:15:01 +00:00,LocalSystem,S-1-5-18,,4,184,2024-02-03 00:00:00,120000
492,2024-02-02 15:07:34,Microsoft.BingWeather_4.25.20211.0_x64__8wekyb3d8bbwe!App!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,559,2024-02-03 00:00:00,120000
493,2024-02-02 15:07:34,Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy!App!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,557,2024-02-02 23:59:00,60018
494,2024-02-02 15:07:34,Microsoft.Wallet_2.4.18324.0_x64__8wekyb3d8bbwe!App!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,560,2024-02-03 00:00:00,120000
495,2024-02-02 15:07:34,Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy!CortanaUI!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,561,2024-02-03 00:00:00,120000
496,2024-02-02 15:07:34,rundll32.exe,,05/02/2031 06:41:35 +00:00,LocalSystem,S-1-5-18,,4,192,2024-02-02 23:59:00,60018
497,2024-02-02 15:07:34,svchost.exe,[LocalService],07/18/2037 06:45:20 +00:00,LocalService,S-1-5-19,,6,562,2024-02-03 00:07:00,540010
498,2024-02-02 15:07:34,Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe!Microsoft.MicrosoftOfficeHub!LocalBridge.exe!2019/03/15:17:28:33!11763!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,563,2024-02-02 23:59:00,60018
499,2024-02-02 15:07:34,wsqmcons.exe,,01/04/1999 13:13:09 +00:00,LocalSystem,S-1-5-18,,4,564,2024-02-02 23:59:00,60018
500,2024-02-02 15:07:34,WMIADAP.exe,,07/22/1978 10:25:09 +00:00,LocalSystem,S-1-5-18,,4,254,2024-02-03 00:01:33,153045
501,2024-02-02 15:07:34,svchost.exe,[smphost],07/18/2037 06:45:20 +00:00,NetworkService,S-1-5-20,,10,565,2024-02-03 00:07:00,479992
502,2024-02-02 15:07:34,Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy!CortanaUI!backgroundTaskHost.exe!2084/01/10:14:37:02!1417a!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,561,2024-02-03 00:00:00,59982
503,2024-02-02 15:07:34,DismHost.exe,,04/04/2101 06:22:48 +00:00,LocalSystem,S-1-5-18,,4,566,2024-02-03 00:00:00,59982
504,2024-02-02 15:07:34,Microsoft.Windows.ContentDeliveryManager_10.0.19041.1_neutral_neutral_cw5n1h2txyewy!App!BackgroundTransferHost.exe!2050/02/24:03:06:07!fa44!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,567,2024-02-03 00:00:00,59982
505,2024-02-02 15:07:34,powershell.exe,,11/28/2073 16:11:26 +00:00,LocalSystem,S-1-5-18,,4,568,2024-02-03 00:01:00,60002
506,2024-02-02 15:07:34,MicrosoftEdgeUpdateComRegisterShell64.exe,,01/27/2024 19:02:25 +00:00,LocalSystem,S-1-5-18,,4,569,2024-02-03 00:01:00,60002
507,2024-02-02 15:07:34,MicrosoftEdgeUpdate.exe,,01/27/2024 19:02:27 +00:00,LocalSystem,S-1-5-18,,4,570,2024-02-03 00:01:00,60002
508,2024-02-02 15:07:34,MicrosoftEdgeUpdateComRegisterShell64.exe,,01/27/2024 19:02:25 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,569,2024-02-03 00:03:00,60018
509,2024-02-02 15:07:34,Microsoft.Windows.ShellExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy!App!ShellExperienceHost.exe!2056/06/21:02:57:10!196931!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,474,2024-02-03 00:03:00,60018
510,2024-02-02 15:07:34,MicrosoftEdgeUpdate.exe,,01/27/2024 19:02:27 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,570,2024-02-03 00:03:00,60018
511,2024-02-02 15:07:34,Microsoft.Windows.ShellExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2100/07/14:15:39:22!1b838!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,571,2024-02-03 00:07:00,300007
512,2024-02-02 15:07:34,VSSVC.exe,,10/14/2103 04:09:47 +00:00,LocalSystem,S-1-5-18,,4,243,2024-02-03 00:07:00,60003
513,2024-02-02 15:55:31,svchost.exe,[LocalServiceNoNetwork] [DPS],07/18/2037 06:45:20 +00:00,LocalService,S-1-5-19,,6,42,2024-02-02 15:55:00,2879062
514,2024-02-02 15:55:31,svchost.exe,[DcomLaunch] [PlugPlay],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,68,2024-02-02 15:48:00,633080
515,2024-02-02 15:55:31,svchost.exe,[LocalService] [W32Time],07/18/2037 06:45:20 +00:00,LocalService,S-1-5-19,,6,185,2024-02-02 15:07:34,33094
516,2024-02-02 15:55:31,ngentask.exe,,11/24/2019 08:18:23 +00:00,LocalSystem,S-1-5-18,,4,486,2024-02-02 15:09:00,119044
517,2024-02-02 15:55:31,provtool.exe,,10/27/1976 09:05:33 +00:00,LocalSystem,S-1-5-18,,4,213,2024-02-02 15:07:34,33094
518,2024-02-02 15:55:31,WmiPrvSE.exe,,01/15/2087 12:07:03 +00:00,NetworkService,S-1-5-20,,10,69,2024-02-02 15:10:00,179051
519,2024-02-02 15:55:31,svchost.exe,[netsvcs] [Winmgmt],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,29,2024-02-02 15:55:00,2879062
520,2024-02-02 15:55:31,svchost.exe,[netsvcs] [Appinfo],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,497,2024-02-02 15:55:00,2879062
521,2024-02-02 15:55:31,sihost.exe,,11/06/2084 15:52:55 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,181,2024-02-02 15:55:00,2759059
522,2024-02-02 15:55:31,MoUsoCoreWorker.exe,,11/10/2049 12:34:08 +00:00,LocalSystem,S-1-5-18,,4,240,2024-02-02 15:34:00,659070
523,2024-02-02 15:55:31,svchost.exe,[WbioSvcGroup] [WbioSrvc],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,490,2024-02-02 15:55:00,2879062
524,2024-02-02 15:55:31,dllhost.exe,,06/11/2051 20:24:12 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,179,2024-02-02 15:53:00,1052095
525,2024-02-02 15:55:31,svchost.exe,[LocalSystemNetworkRestricted] [NcbService],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,41,2024-02-02 15:55:00,2879062
526,2024-02-02 15:55:31,OneDrive.exe,,09/23/2000 21:33:31 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,521,2024-02-02 15:55:00,2879062
527,2024-02-02 15:55:31,svchost.exe,[appmodel] [StateRepository],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,21,2024-02-02 15:55:00,2879062
528,2024-02-02 15:55:31,svchost.exe,[LocalService] [FontCache],07/18/2037 06:45:20 +00:00,LocalService,S-1-5-19,,6,8,2024-02-02 15:55:00,2879062
529,2024-02-02 15:55:31,svchost.exe,[NetworkService] [CryptSvc],07/18/2037 06:45:20 +00:00,NetworkService,S-1-5-20,,10,14,2024-02-02 15:55:00,2879062
530,2024-02-02 15:55:31,Microsoft.Windows.ShellExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy!App!ShellExperienceHost.exe!2056/06/21:02:57:10!196931!,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,474,2024-02-02 15:55:00,2879062
531,2024-02-02 15:55:31,svchost.exe,[wsappx] [ClipSVC],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,79,2024-02-02 15:13:00,239051
532,2024-02-02 15:55:31,svchost.exe,[LocalServiceNetworkRestricted] [Dhcp],07/18/2037 06:45:20 +00:00,LocalService,S-1-5-19,,6,34,2024-02-02 15:55:00,2879062
533,2024-02-02 15:55:31,IsrDpc,,01/01/1970 00:00:00 +00:00,UnknownOrUserSid,,,2,27,2024-02-02 15:55:00,2879062
534,2024-02-02 15:55:31,svchost.exe,[LocalSystemNetworkRestricted] [TrkWks],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,28,2024-02-02 15:55:00,2879062
535,2024-02-02 15:55:31,taskhostw.exe,,11/14/2071 16:29:56 +00:00,LocalService,S-1-5-19,,6,193,2024-02-02 15:07:34,33094
536,2024-02-02 15:55:31,svchost.exe,[DcomLaunch],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,23,2024-02-02 15:55:00,2879062
537,2024-02-02 15:55:31,svchost.exe,[swprv],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,231,2024-02-02 15:15:00,479063
538,2024-02-02 15:55:31,WmiPrvSE.exe,,01/15/2087 12:07:03 +00:00,LocalSystem,S-1-5-18,,4,69,2024-02-02 15:41:00,1979055
539,2024-02-02 15:55:31,AppHostRegistrationVerifier.exe,,05/13/1981 15:07:32 +00:00,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,525,2024-02-02 15:07:34,33094
540,2024-02-02 15:55:31,svchost.exe,[defragsvc],07/18/2037 06:45:20 +00:00,LocalSystem,S-1-5-18,,4,588,2024-02-02 15:12:00,299047
