Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BytesReceived,BytesSent,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
115,2024-02-05 03:38:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,162,539718,341974,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
116,2024-02-05 03:38:00,wlidsvc,,,LocalSystem,S-1-5-18,,4,155,82153,30244,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
117,2024-02-05 03:38:00,LicenseManager,,,NetworkService,S-1-5-20,,10,158,13703,6485,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
118,2024-02-05 03:38:00,DiagTrack,,,LocalSystem,S-1-5-18,,4,162,6412,3972,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
119,2024-02-05 03:38:00,\device\harddiskvolume2\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,,4,166,74803,19028,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
120,2024-02-05 03:38:00,WpnService,,,LocalSystem,S-1-5-18,,4,159,12142,6094,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
121,2024-02-05 03:38:00,LicenseManager,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,158,13703,6485,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
122,2024-02-05 03:38:00,WinDefend,,,LocalSystem,S-1-5-18,,4,574,4910,4870,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
123,2024-02-05 03:38:00,wlidsvc,,,NetworkService,S-1-5-20,,10,155,16051,6020,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
124,2024-02-05 03:38:00,wlidsvc,,,LocalService,S-1-5-19,,6,155,24168,7177,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
125,2024-02-05 03:38:00,,,,UnknownOrUserSid,,,2,1,1082302439,7682608,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
126,2024-02-05 03:38:00,Spooler,,,LocalSystem,S-1-5-18,,4,170,0,0,0,0,0,0,
127,2024-02-05 03:38:00,\device\harddiskvolume2\users\wocsa\appdata\local\microsoft\onedrive\onedrive.exe,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,575,59359,8732,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
128,2024-02-05 03:38:00,DoSvc,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,167,994729441,5072141,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
129,2024-02-05 03:38:00,\device\harddiskvolume2\users\wocsa\appdata\local\microsoft\onedrive\update\onedrivesetup.exe,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,579,8396,1499,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
130,2024-02-05 03:38:00,\device\harddiskvolume2\windows\system32\sihclient.exe,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,572,66425,5158,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
131,2024-02-05 03:38:00,Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,411,394886,225745,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
132,2024-02-05 03:38:00,Microsoft.SkypeApp_15.111.3607.0_x64__kzf8qxf38zg5c,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,848,26712,4940,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
133,2024-02-05 03:38:00,\device\harddiskvolume2\users\wocsa\appdata\local\microsoft\edgeupdate\microsoftedgeupdate.exe,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,576,12525,4640,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
